imglist_path,original_test_index
cifar10/test/automobile/0569.png,5667
cifar10/test/automobile/0227.png,2334
cifar10/test/automobile/0541.png,5358
cifar10/test/automobile/0555.png,5456
cifar10/test/automobile/0233.png,2378
cifar10/test/automobile/0582.png,5861
cifar10/test/automobile/0596.png,6058
cifar10/test/automobile/0592.png,5970
cifar10/test/automobile/0586.png,5899
cifar10/test/automobile/0579.png,5803
cifar10/test/automobile/0237.png,2438
cifar10/test/automobile/0551.png,5422
cifar10/test/automobile/0545.png,5380
cifar10/test/automobile/0223.png,2289
cifar10/test/automobile/0974.png,9763
cifar10/test/automobile/0960.png,9618
cifar10/test/automobile/0790.png,7943
cifar10/test/automobile/0948.png,9520
cifar10/test/automobile/0784.png,7901
cifar10/test/automobile/0009.png,114
cifar10/test/automobile/0035.png,414
cifar10/test/automobile/0021.png,261
cifar10/test/automobile/0747.png,7535
cifar10/test/automobile/0800.png,8021
cifar10/test/automobile/0814.png,8138
cifar10/test/automobile/0182.png,1797
cifar10/test/automobile/0196.png,1969
cifar10/test/automobile/0828.png,8282
cifar10/test/automobile/0169.png,1677
cifar10/test/automobile/0627.png,6405
cifar10/test/automobile/0141.png,1412
cifar10/test/automobile/0155.png,1509
cifar10/test/automobile/0633.png,6431
cifar10/test/automobile/0380.png,3895
cifar10/test/automobile/0394.png,4015
cifar10/test/automobile/0419.png,4250
cifar10/test/automobile/0343.png,3553
cifar10/test/automobile/0425.png,4292
cifar10/test/automobile/0431.png,4341
cifar10/test/automobile/0357.png,3661
cifar10/test/automobile/0430.png,4337
cifar10/test/automobile/0356.png,3647
cifar10/test/automobile/0342.png,3549
cifar10/test/automobile/0424.png,4288
cifar10/test/automobile/0418.png,4245
cifar10/test/automobile/0395.png,4025
cifar10/test/automobile/0381.png,3898
cifar10/test/automobile/0154.png,1504
cifar10/test/automobile/0632.png,6430
cifar10/test/automobile/0626.png,6399
cifar10/test/automobile/0140.png,1410
cifar10/test/automobile/0168.png,1633
cifar10/test/automobile/0197.png,1970
cifar10/test/automobile/0829.png,8283
cifar10/test/automobile/0183.png,1806
cifar10/test/automobile/0815.png,8139
cifar10/test/automobile/0801.png,8028
cifar10/test/automobile/0020.png,246
cifar10/test/automobile/0746.png,7532
cifar10/test/automobile/0752.png,7573
cifar10/test/automobile/0034.png,407
cifar10/test/automobile/0008.png,105
cifar10/test/automobile/0785.png,7903
cifar10/test/automobile/0949.png,9535
cifar10/test/automobile/0791.png,7946
cifar10/test/automobile/0961.png,9626
cifar10/test/automobile/0975.png,9788
cifar10/test/automobile/0544.png,5378
cifar10/test/automobile/0222.png,2274
cifar10/test/automobile/0236.png,2396
cifar10/test/automobile/0587.png,5905
cifar10/test/automobile/0585.png,5887
cifar10/test/automobile/0591.png,5937
cifar10/test/automobile/0208.png,2099
cifar10/test/automobile/0546.png,5386
cifar10/test/automobile/0552.png,5431
cifar10/test/automobile/0963.png,9634
cifar10/test/automobile/0977.png,9797
cifar10/test/automobile/0787.png,7909
cifar10/test/automobile/0793.png,7953
cifar10/test/automobile/0778.png,7878
cifar10/test/automobile/0744.png,7487
cifar10/test/automobile/0022.png,283
cifar10/test/automobile/0036.png,439
cifar10/test/automobile/0803.png,8035
cifar10/test/automobile/0181.png,1786
cifar10/test/automobile/0630.png,6417
cifar10/test/automobile/0156.png,1511
cifar10/test/automobile/0142.png,1413
cifar10/test/automobile/0624.png,6371
cifar10/test/automobile/0383.png,3921
cifar10/test/automobile/0368.png,3764
cifar10/test/automobile/0354.png,3642
cifar10/test/automobile/0426.png,4314
cifar10/test/automobile/0340.png,3528
cifar10/test/automobile/0427.png,4318
cifar10/test/automobile/0341.png,3544
cifar10/test/automobile/0355.png,3645
cifar10/test/automobile/0433.png,4372
cifar10/test/automobile/0369.png,3768
cifar10/test/automobile/0382.png,3904
cifar10/test/automobile/0396.png,4030
cifar10/test/automobile/0143.png,1414
cifar10/test/automobile/0625.png,6372
cifar10/test/automobile/0631.png,6426
cifar10/test/automobile/0157.png,1517
cifar10/test/automobile/0619.png,6279
cifar10/test/automobile/0180.png,1784
cifar10/test/automobile/0194.png,1930
cifar10/test/automobile/0802.png,8032
cifar10/test/automobile/0816.png,8155
cifar10/test/automobile/0037.png,440
cifar10/test/automobile/0751.png,7572
cifar10/test/automobile/0989.png,9866
cifar10/test/automobile/0023.png,286
cifar10/test/automobile/0779.png,7889
cifar10/test/automobile/0792.png,7948
cifar10/test/automobile/0976.png,9794
cifar10/test/automobile/0962.png,9629
cifar10/test/automobile/0553.png,5439
cifar10/test/automobile/0235.png,2393
cifar10/test/automobile/0221.png,2258
cifar10/test/automobile/0209.png,2103
cifar10/test/automobile/0590.png,5918
cifar10/test/automobile/0584.png,5882
cifar10/test/automobile/0285.png,2950
cifar10/test/automobile/0246.png,2522
cifar10/test/automobile/0534.png,5307
cifar10/test/automobile/0252.png,2620
cifar10/test/automobile/0508.png,5048
cifar10/test/automobile/0939.png,9421
cifar10/test/automobile/0087.png,987
cifar10/test/automobile/0093.png,1016
cifar10/test/automobile/0905.png,9001
cifar10/test/automobile/0911.png,9110
cifar10/test/automobile/0044.png,546
cifar10/test/automobile/0050.png,629
cifar10/test/automobile/0736.png,7450
cifar10/test/automobile/0695.png,7021
cifar10/test/automobile/0859.png,8522
cifar10/test/automobile/0681.png,6886
cifar10/test/automobile/0871.png,8603
cifar10/test/automobile/0865.png,8564
cifar10/test/automobile/0656.png,6685
cifar10/test/automobile/0130.png,1340
cifar10/test/automobile/0124.png,1288
cifar10/test/automobile/0642.png,6550
cifar10/test/automobile/0118.png,1232
cifar10/test/automobile/0497.png,4949
cifar10/test/automobile/0483.png,4848
cifar10/test/automobile/0332.png,3460
cifar10/test/automobile/0454.png,4594
cifar10/test/automobile/0440.png,4431
cifar10/test/automobile/0326.png,3389
cifar10/test/automobile/0468.png,4736
cifar10/test/automobile/0469.png,4741
cifar10/test/automobile/0441.png,4437
cifar10/test/automobile/0327.png,3392
cifar10/test/automobile/0333.png,3471
cifar10/test/automobile/0455.png,4598
cifar10/test/automobile/0496.png,4948
cifar10/test/automobile/0119.png,1234
cifar10/test/automobile/0125.png,1301
cifar10/test/automobile/0657.png,6688
cifar10/test/automobile/0131.png,1354
cifar10/test/automobile/0864.png,8559
cifar10/test/automobile/0870.png,8596
cifar10/test/automobile/0680.png,6879
cifar10/test/automobile/0858.png,8517
cifar10/test/automobile/0694.png,7017
cifar10/test/automobile/0079.png,941
cifar10/test/automobile/0051.png,645
cifar10/test/automobile/0737.png,7455
cifar10/test/automobile/0045.png,572
cifar10/test/automobile/0910.png,9079
cifar10/test/automobile/0904.png,8990
cifar10/test/automobile/0938.png,9387
cifar10/test/automobile/0086.png,978
cifar10/test/automobile/0535.png,5318
cifar10/test/automobile/0253.png,2634
cifar10/test/automobile/0247.png,2537
cifar10/test/automobile/0290.png,3020
cifar10/test/automobile/0292.png,3028
cifar10/test/automobile/0286.png,2986
cifar10/test/automobile/0251.png,2616
cifar10/test/automobile/0537.png,5323
cifar10/test/automobile/0523.png,5201
cifar10/test/automobile/0245.png,2520
cifar10/test/automobile/0279.png,2916
cifar10/test/automobile/0090.png,1005
cifar10/test/automobile/0084.png,968
cifar10/test/automobile/0912.png,9113
cifar10/test/automobile/0906.png,9016
cifar10/test/automobile/0735.png,7416
cifar10/test/automobile/0053.png,657
cifar10/test/automobile/0047.png,604
cifar10/test/automobile/0721.png,7280
cifar10/test/automobile/0709.png,7169
cifar10/test/automobile/0682.png,6906
cifar10/test/automobile/0696.png,7035
cifar10/test/automobile/0866.png,8579
cifar10/test/automobile/0872.png,8606
cifar10/test/automobile/0641.png,6536
cifar10/test/automobile/0899.png,8910
cifar10/test/automobile/0127.png,1313
cifar10/test/automobile/0133.png,1371
cifar10/test/automobile/0655.png,6659
cifar10/test/automobile/0669.png,6806
cifar10/test/automobile/0480.png,4838
cifar10/test/automobile/0494.png,4927
cifar10/test/automobile/0325.png,3372
cifar10/test/automobile/0443.png,4466
cifar10/test/automobile/0457.png,4607
cifar10/test/automobile/0331.png,3449
cifar10/test/automobile/0319.png,3293
cifar10/test/automobile/0318.png,3285
cifar10/test/automobile/0330.png,3418
cifar10/test/automobile/0324.png,3370
cifar10/test/automobile/0442.png,4441
cifar10/test/automobile/0495.png,4930
cifar10/test/automobile/0481.png,4841
cifar10/test/automobile/0668.png,6805
cifar10/test/automobile/0132.png,1363
cifar10/test/automobile/0898.png,8907
cifar10/test/automobile/0640.png,6493
cifar10/test/automobile/0126.png,1306
cifar10/test/automobile/0873.png,8621
cifar10/test/automobile/0697.png,7052
cifar10/test/automobile/0683.png,6915
cifar10/test/automobile/0708.png,7166
cifar10/test/automobile/0046.png,594
cifar10/test/automobile/0720.png,7276
cifar10/test/automobile/0734.png,7413
cifar10/test/automobile/0052.png,656
cifar10/test/automobile/0907.png,9042
cifar10/test/automobile/0913.png,9125
cifar10/test/automobile/0085.png,973
cifar10/test/automobile/0091.png,1006
cifar10/test/automobile/0278.png,2911
cifar10/test/automobile/0522.png,5182
cifar10/test/automobile/0244.png,2504
cifar10/test/automobile/0536.png,5321
cifar10/test/automobile/0293.png,3029
cifar10/test/automobile/0297.png,3064
cifar10/test/automobile/0283.png,2943
cifar10/test/automobile/0268.png,2784
cifar10/test/automobile/0532.png,5270
cifar10/test/automobile/0254.png,2636
cifar10/test/automobile/0240.png,2454
cifar10/test/automobile/0526.png,5226
cifar10/test/automobile/0917.png,9169
cifar10/test/automobile/0903.png,8959
cifar10/test/automobile/0095.png,1021
cifar10/test/automobile/0081.png,953
cifar10/test/automobile/0718.png,7272
cifar10/test/automobile/0056.png,677
cifar10/test/automobile/0730.png,7363
cifar10/test/automobile/0724.png,7309
cifar10/test/automobile/0042.png,513
cifar10/test/automobile/0877.png,8645
cifar10/test/automobile/0687.png,6984
cifar10/test/automobile/0693.png,7013
cifar10/test/automobile/0678.png,6843
cifar10/test/automobile/0122.png,1260
cifar10/test/automobile/0644.png,6555
cifar10/test/automobile/0650.png,6597
cifar10/test/automobile/0888.png,8772
cifar10/test/automobile/0136.png,1396
cifar10/test/automobile/0485.png,4855
cifar10/test/automobile/0491.png,4897
cifar10/test/automobile/0308.png,3152
cifar10/test/automobile/0446.png,4478
cifar10/test/automobile/0320.png,3341
cifar10/test/automobile/0334.png,3485
cifar10/test/automobile/0452.png,4549
cifar10/test/automobile/0335.png,3488
cifar10/test/automobile/0453.png,4560
cifar10/test/automobile/0447.png,4506
cifar10/test/automobile/0321.png,3348
cifar10/test/automobile/0309.png,3153
cifar10/test/automobile/0490.png,4895
cifar10/test/automobile/0484.png,4850
cifar10/test/automobile/0889.png,8775
cifar10/test/automobile/0651.png,6638
cifar10/test/automobile/0137.png,1404
cifar10/test/automobile/0123.png,1270
cifar10/test/automobile/0645.png,6566
cifar10/test/automobile/0679.png,6858
cifar10/test/automobile/0692.png,7008
cifar10/test/automobile/0686.png,6982
cifar10/test/automobile/0876.png,8640
cifar10/test/automobile/0862.png,8549
cifar10/test/automobile/0725.png,7311
cifar10/test/automobile/0043.png,540
cifar10/test/automobile/0057.png,723
cifar10/test/automobile/0731.png,7376
cifar10/test/automobile/0719.png,7274
cifar10/test/automobile/0080.png,947
cifar10/test/automobile/0094.png,1020
cifar10/test/automobile/0902.png,8955
cifar10/test/automobile/0916.png,9162
cifar10/test/automobile/0241.png,2462
cifar10/test/automobile/0533.png,5285
cifar10/test/automobile/0255.png,2645
cifar10/test/automobile/0269.png,2813
cifar10/test/automobile/0282.png,2929
cifar10/test/automobile/0296.png,3058
cifar10/test/automobile/0280.png,2924
cifar10/test/automobile/0294.png,3033
cifar10/test/automobile/0243.png,2484
cifar10/test/automobile/0257.png,2665
cifar10/test/automobile/0531.png,5245
cifar10/test/automobile/0900.png,8938
cifar10/test/automobile/0914.png,9126
cifar10/test/automobile/0082.png,961
cifar10/test/automobile/0928.png,9265
cifar10/test/automobile/0096.png,1047
cifar10/test/automobile/0069.png,836
cifar10/test/automobile/0041.png,494
cifar10/test/automobile/0727.png,7324
cifar10/test/automobile/0733.png,7394
cifar10/test/automobile/0055.png,668
cifar10/test/automobile/0874.png,8623
cifar10/test/automobile/0860.png,8527
cifar10/test/automobile/0848.png,8463
cifar10/test/automobile/0690.png,7001
cifar10/test/automobile/0684.png,6940
cifar10/test/automobile/0109.png,1176
cifar10/test/automobile/0135.png,1378
cifar10/test/automobile/0653.png,6643
cifar10/test/automobile/0647.png,6580
cifar10/test/automobile/0492.png,4912
cifar10/test/automobile/0486.png,4863
cifar10/test/automobile/0451.png,4543
cifar10/test/automobile/0337.png,3517
cifar10/test/automobile/0323.png,3362
cifar10/test/automobile/0445.png,4476
cifar10/test/automobile/0322.png,3351
cifar10/test/automobile/0444.png,4475
cifar10/test/automobile/0450.png,4532
cifar10/test/automobile/0336.png,3500
cifar10/test/automobile/1000.png,9998
cifar10/test/automobile/0478.png,4822
cifar10/test/automobile/0487.png,4875
cifar10/test/automobile/0493.png,4913
cifar10/test/automobile/0120.png,1238
cifar10/test/automobile/0134.png,1372
cifar10/test/automobile/0652.png,6639
cifar10/test/automobile/0108.png,1174
cifar10/test/automobile/0685.png,6972
cifar10/test/automobile/0849.png,8482
cifar10/test/automobile/0861.png,8536
cifar10/test/automobile/0875.png,8626
cifar10/test/automobile/0732.png,7387
cifar10/test/automobile/0054.png,659
cifar10/test/automobile/0040.png,493
cifar10/test/automobile/0726.png,7316
cifar10/test/automobile/0068.png,830
cifar10/test/automobile/0929.png,9298
cifar10/test/automobile/0097.png,1048
cifar10/test/automobile/0083.png,962
cifar10/test/automobile/0915.png,9145
cifar10/test/automobile/0256.png,2647
cifar10/test/automobile/0530.png,5243
cifar10/test/automobile/0524.png,5214
cifar10/test/automobile/0518.png,5127
cifar10/test/automobile/0295.png,3039
cifar10/test/automobile/0281.png,2928
cifar10/test/bird/0298.png,2811
cifar10/test/bird/0267.png,2557
cifar10/test/bird/0515.png,5023
cifar10/test/bird/0273.png,2597
cifar10/test/bird/0918.png,9108
cifar10/test/bird/0924.png,9168
cifar10/test/bird/0930.png,9253
cifar10/test/bird/0703.png,7019
cifar10/test/bird/0065.png,691
cifar10/test/bird/0071.png,731
cifar10/test/bird/0717.png,7107
cifar10/test/bird/0059.png,603
cifar10/test/bird/0878.png,8747
cifar10/test/bird/0850.png,8472
cifar10/test/bird/0688.png,6857
cifar10/test/bird/0844.png,8422
cifar10/test/bird/0677.png,6719
cifar10/test/bird/0111.png,1126
cifar10/test/bird/0105.png,1051
cifar10/test/bird/0663.png,6604
cifar10/test/bird/0893.png,8924
cifar10/test/bird/0139.png,1399
cifar10/test/bird/0887.png,8845
cifar10/test/bird/0313.png,2955
cifar10/test/bird/0475.png,4534
cifar10/test/bird/0461.png,4388
cifar10/test/bird/0307.png,2903
cifar10/test/bird/0449.png,4234
cifar10/test/bird/0448.png,4231
cifar10/test/bird/0460.png,4369
cifar10/test/bird/0306.png,2901
cifar10/test/bird/0312.png,2939
cifar10/test/bird/0474.png,4522
cifar10/test/bird/0138.png,1392
cifar10/test/bird/0886.png,8841
cifar10/test/bird/0892.png,8900
cifar10/test/bird/0104.png,1046
cifar10/test/bird/0662.png,6599
cifar10/test/bird/0676.png,6715
cifar10/test/bird/0110.png,1110
cifar10/test/bird/0845.png,8427
cifar10/test/bird/0689.png,6880
cifar10/test/bird/0851.png,8473
cifar10/test/bird/0879.png,8756
cifar10/test/bird/0070.png,725
cifar10/test/bird/0716.png,7104
cifar10/test/bird/0702.png,7000
cifar10/test/bird/0064.png,674
cifar10/test/bird/0931.png,9267
cifar10/test/bird/0925.png,9171
cifar10/test/bird/0919.png,9123
cifar10/test/bird/0528.png,5171
cifar10/test/bird/0514.png,5022
cifar10/test/bird/0272.png,2592
cifar10/test/bird/0266.png,2551
cifar10/test/bird/0500.png,4811
cifar10/test/bird/0299.png,2825
cifar10/test/bird/0270.png,2566
cifar10/test/bird/0516.png,5032
cifar10/test/bird/0502.png,4842
cifar10/test/bird/0264.png,2542
cifar10/test/bird/0258.png,2512
cifar10/test/bird/0933.png,9322
cifar10/test/bird/0072.png,740
cifar10/test/bird/0066.png,692
cifar10/test/bird/0700.png,6969
cifar10/test/bird/0728.png,7235
cifar10/test/bird/0847.png,8454
cifar10/test/bird/0853.png,8493
cifar10/test/bird/0660.png,6593
cifar10/test/bird/0106.png,1083
cifar10/test/bird/0112.png,1132
cifar10/test/bird/0674.png,6708
cifar10/test/bird/0884.png,8827
cifar10/test/bird/0648.png,6488
cifar10/test/bird/0890.png,8860
cifar10/test/bird/0489.png,4690
cifar10/test/bird/0304.png,2856
cifar10/test/bird/0462.png,4414
cifar10/test/bird/0310.png,2920
cifar10/test/bird/0338.png,3262
cifar10/test/bird/0339.png,3281
cifar10/test/bird/0477.png,4541
cifar10/test/bird/0311.png,2938
cifar10/test/bird/0305.png,2883
cifar10/test/bird/0463.png,4421
cifar10/test/bird/0488.png,4653
cifar10/test/bird/0891.png,8897
cifar10/test/bird/0649.png,6501
cifar10/test/bird/0885.png,8840
cifar10/test/bird/0113.png,1146
cifar10/test/bird/0675.png,6713
cifar10/test/bird/0107.png,1095
cifar10/test/bird/0846.png,8443
cifar10/test/bird/0729.png,7254
cifar10/test/bird/0067.png,697
cifar10/test/bird/0701.png,6981
cifar10/test/bird/0715.png,7093
cifar10/test/bird/0073.png,748
cifar10/test/bird/0098.png,972
cifar10/test/bird/0926.png,9192
cifar10/test/bird/0932.png,9297
cifar10/test/bird/0259.png,2513
cifar10/test/bird/0503.png,4858
cifar10/test/bird/0265.png,2544
cifar10/test/bird/0271.png,2576
cifar10/test/bird/0517.png,5042
cifar10/test/bird/0249.png,2423
cifar10/test/bird/0513.png,5015
cifar10/test/bird/0275.png,2625
cifar10/test/bird/0261.png,2516
cifar10/test/bird/0507.png,4899
cifar10/test/bird/0088.png,843
cifar10/test/bird/0936.png,9344
cifar10/test/bird/0922.png,9153
cifar10/test/bird/0739.png,7351
cifar10/test/bird/0077.png,758
cifar10/test/bird/0711.png,7068
cifar10/test/bird/0705.png,7023
cifar10/test/bird/0063.png,655
cifar10/test/bird/0842.png,8412
cifar10/test/bird/0659.png,6589
cifar10/test/bird/0881.png,8768
cifar10/test/bird/0895.png,8956
cifar10/test/bird/0665.png,6636
cifar10/test/bird/0671.png,6699
cifar10/test/bird/0117.png,1172
cifar10/test/bird/0498.png,4782
cifar10/test/bird/0329.png,3146
cifar10/test/bird/0467.png,4438
cifar10/test/bird/0301.png,2839
cifar10/test/bird/0472.png,4483
cifar10/test/bird/0466.png,4434
cifar10/test/bird/0300.png,2828
cifar10/test/bird/0328.png,3139
cifar10/test/bird/0670.png,6697
cifar10/test/bird/0116.png,1151
cifar10/test/bird/0664.png,6626
cifar10/test/bird/0880.png,8765
cifar10/test/bird/0658.png,6568
cifar10/test/bird/0857.png,8562
cifar10/test/bird/0843.png,8421
cifar10/test/bird/0704.png,7022
cifar10/test/bird/0062.png,630
cifar10/test/bird/0076.png,755
cifar10/test/bird/0710.png,7065
cifar10/test/bird/0923.png,9154
cifar10/test/bird/0089.png,846
cifar10/test/bird/0937.png,9358
cifar10/test/bird/0260.png,2515
cifar10/test/bird/0506.png,4885
cifar10/test/bird/0512.png,4995
cifar10/test/bird/0274.png,2610
cifar10/test/bird/0248.png,2408
cifar10/test/bird/0289.png,2739
cifar10/test/bird/0538.png,5275
cifar10/test/bird/0504.png,4873
cifar10/test/bird/0262.png,2531
cifar10/test/bird/0276.png,2629
cifar10/test/bird/0510.png,4955
cifar10/test/bird/0921.png,9137
cifar10/test/bird/0935.png,9341
cifar10/test/bird/0048.png,449
cifar10/test/bird/0060.png,618
cifar10/test/bird/0706.png,7048
cifar10/test/bird/0712.png,7082
cifar10/test/bird/0074.png,751
cifar10/test/bird/0855.png,8542
cifar10/test/bird/0841.png,8404
cifar10/test/bird/0699.png,6939
cifar10/test/bird/0869.png,8707
cifar10/test/bird/0128.png,1307
cifar10/test/bird/0896.png,8967
cifar10/test/bird/0882.png,8810
cifar10/test/bird/0114.png,1148
cifar10/test/bird/0672.png,6703
cifar10/test/bird/0666.png,6652
cifar10/test/bird/0100.png,988
cifar10/test/bird/0458.png,4359
cifar10/test/bird/0470.png,4452
cifar10/test/bird/0316.png,2984
cifar10/test/bird/0302.png,2841
cifar10/test/bird/0464.png,4427
cifar10/test/bird/0303.png,2852
cifar10/test/bird/0465.png,4429
cifar10/test/bird/0471.png,4462
cifar10/test/bird/0317.png,2985
cifar10/test/bird/0459.png,4366
cifar10/test/bird/0667.png,6666
cifar10/test/bird/0101.png,1038
cifar10/test/bird/0115.png,1150
cifar10/test/bird/0673.png,6707
cifar10/test/bird/0883.png,8820
cifar10/test/bird/0129.png,1321
cifar10/test/bird/0897.png,8974
cifar10/test/bird/0868.png,8684
cifar10/test/bird/0698.png,6930
cifar10/test/bird/0840.png,8384
cifar10/test/bird/0854.png,8511
cifar10/test/bird/0713.png,7090
cifar10/test/bird/0075.png,754
cifar10/test/bird/0061.png,623
cifar10/test/bird/0707.png,7049
cifar10/test/bird/0049.png,450
cifar10/test/bird/0908.png,9039
cifar10/test/bird/0934.png,9327
cifar10/test/bird/0920.png,9132
cifar10/test/bird/0277.png,2630
cifar10/test/bird/0511.png,4970
cifar10/test/bird/0505.png,4883
cifar10/test/bird/0263.png,2540
cifar10/test/bird/0539.png,5324
cifar10/test/bird/0288.png,2735
cifar10/test/bird/0589.png,5840
cifar10/test/bird/0562.png,5599
cifar10/test/bird/0204.png,2078
cifar10/test/bird/0210.png,2100
cifar10/test/bird/0576.png,5738
cifar10/test/bird/0238.png,2321
cifar10/test/bird/0947.png,9462
cifar10/test/bird/0953.png,9521
cifar10/test/bird/0006.png,75
cifar10/test/bird/0774.png,7664
cifar10/test/bird/0012.png,129
cifar10/test/bird/0990.png,9891
cifar10/test/bird/0748.png,7458
cifar10/test/bird/0827.png,8205
cifar10/test/bird/0199.png,2065
cifar10/test/bird/0172.png,1763
cifar10/test/bird/0614.png,6137
cifar10/test/bird/0600.png,6040
cifar10/test/bird/0166.png,1709
cifar10/test/bird/0628.png,6263
cifar10/test/bird/0416.png,3908
cifar10/test/bird/0370.png,3533
cifar10/test/bird/0364.png,3480
cifar10/test/bird/0402.png,3781
cifar10/test/bird/0358.png,3453
cifar10/test/bird/0365.png,3495
cifar10/test/bird/0403.png,3783
cifar10/test/bird/0417.png,3922
cifar10/test/bird/0371.png,3534
cifar10/test/bird/0629.png,6270
cifar10/test/bird/0601.png,6046
cifar10/test/bird/0173.png,1767
cifar10/test/bird/0615.png,6145
cifar10/test/bird/0826.png,8166
cifar10/test/bird/0198.png,2038
cifar10/test/bird/0832.png,8264
cifar10/test/bird/0749.png,7463
cifar10/test/bird/0991.png,9893
cifar10/test/bird/0985.png,9836
cifar10/test/bird/0775.png,7666
cifar10/test/bird/0013.png,135
cifar10/test/bird/0007.png,84
cifar10/test/bird/0761.png,7586
cifar10/test/bird/0952.png,9503
cifar10/test/bird/0239.png,2331
cifar10/test/bird/0211.png,2114
cifar10/test/bird/0577.png,5739
cifar10/test/bird/0563.png,5640
cifar10/test/bird/0205.png,2082
cifar10/test/bird/0588.png,5839
cifar10/test/bird/0575.png,5719
cifar10/test/bird/0213.png,2127
cifar10/test/bird/0207.png,2090
cifar10/test/bird/0561.png,5589
cifar10/test/bird/0549.png,5419
cifar10/test/bird/0978.png,9782
cifar10/test/bird/0788.png,7812
cifar10/test/bird/0950.png,9480
cifar10/test/bird/0944.png,9426
cifar10/test/bird/0011.png,123
cifar10/test/bird/0763.png,7590
cifar10/test/bird/0005.png,70
cifar10/test/bird/0987.png,9870
cifar10/test/bird/0039.png,388
cifar10/test/bird/0824.png,8109
cifar10/test/bird/0830.png,8252
cifar10/test/bird/0165.png,1690
cifar10/test/bird/0603.png,6066
cifar10/test/bird/0617.png,6170
cifar10/test/bird/0171.png,1758
cifar10/test/bird/0159.png,1610
cifar10/test/bird/0398.png,3741
cifar10/test/bird/0367.png,3514
cifar10/test/bird/0373.png,3541
cifar10/test/bird/0415.png,3907
cifar10/test/bird/0429.png,4009
cifar10/test/bird/0414.png,3905
cifar10/test/bird/0400.png,3771
cifar10/test/bird/0366.png,3506
cifar10/test/bird/0399.png,3758
cifar10/test/bird/0158.png,1587
cifar10/test/bird/0616.png,6160
cifar10/test/bird/0170.png,1756
cifar10/test/bird/0164.png,1678
cifar10/test/bird/0602.png,6050
cifar10/test/bird/0825.png,8129
cifar10/test/bird/0819.png,8055
cifar10/test/bird/0986.png,9848
cifar10/test/bird/0038.png,387
cifar10/test/bird/0992.png,9915
cifar10/test/bird/0762.png,7588
cifar10/test/bird/0004.png,67
cifar10/test/bird/0010.png,118
cifar10/test/bird/0945.png,9435
cifar10/test/bird/0951.png,9481
cifar10/test/bird/0789.png,7821
cifar10/test/bird/0979.png,9783
cifar10/test/bird/0548.png,5411
cifar10/test/bird/0560.png,5577
cifar10/test/bird/0574.png,5714
cifar10/test/bird/0212.png,2123
cifar10/test/bird/0558.png,5537
cifar10/test/bird/0216.png,2146
cifar10/test/bird/0570.png,5705
cifar10/test/bird/0564.png,5657
cifar10/test/bird/0202.png,2073
cifar10/test/bird/0955.png,9543
cifar10/test/bird/0799.png,7897
cifar10/test/bird/0941.png,9419
cifar10/test/bird/0969.png,9704
cifar10/test/bird/0996.png,9964
cifar10/test/bird/0028.png,303
cifar10/test/bird/0982.png,9825
cifar10/test/bird/0772.png,7659
cifar10/test/bird/0014.png,138
cifar10/test/bird/0835.png,8318
cifar10/test/bird/0809.png,7947
cifar10/test/bird/0606.png,6083
cifar10/test/bird/0160.png,1623
cifar10/test/bird/0174.png,1768
cifar10/test/bird/0612.png,6113
cifar10/test/bird/0389.png,3694
cifar10/test/bird/0438.png,4133
cifar10/test/bird/0362.png,3473
cifar10/test/bird/0404.png,3791
cifar10/test/bird/0410.png,3852
cifar10/test/bird/0376.png,3595
cifar10/test/bird/0411.png,3863
cifar10/test/bird/0377.png,3596
cifar10/test/bird/0363.png,3474
cifar10/test/bird/0405.png,3801
cifar10/test/bird/0439.png,4136
cifar10/test/bird/0388.png,3685
cifar10/test/bird/0613.png,6121
cifar10/test/bird/0607.png,6085
cifar10/test/bird/0161.png,1644
cifar10/test/bird/0149.png,1505
cifar10/test/bird/0808.png,7944
cifar10/test/bird/0834.png,8308
cifar10/test/bird/0820.png,8062
cifar10/test/bird/0001.png,25
cifar10/test/bird/0767.png,7624
cifar10/test/bird/0773.png,7663
cifar10/test/bird/0015.png,147
cifar10/test/bird/0997.png,9965
cifar10/test/bird/0029.png,307
cifar10/test/bird/0968.png,9688
cifar10/test/bird/0940.png,9397
cifar10/test/bird/0798.png,7875
cifar10/test/bird/0954.png,9525
cifar10/test/bird/0565.png,5659
cifar10/test/bird/0203.png,2074
cifar10/test/bird/0217.png,2165
cifar10/test/bird/0559.png,5547
cifar10/test/bird/0598.png,6024
cifar10/test/bird/0229.png,2242
cifar10/test/bird/0201.png,2070
cifar10/test/bird/0567.png,5680
cifar10/test/bird/0573.png,5712
cifar10/test/bird/0215.png,2137
cifar10/test/bird/0942.png,9423
cifar10/test/bird/0956.png,9548
cifar10/test/bird/0981.png,9805
cifar10/test/bird/0759.png,7561
cifar10/test/bird/0995.png,9960
cifar10/test/bird/0765.png,7605
cifar10/test/bird/0017.png,156
cifar10/test/bird/0771.png,7657
cifar10/test/bird/0836.png,8359
cifar10/test/bird/0188.png,1921
cifar10/test/bird/0822.png,8087
cifar10/test/bird/0611.png,6109
cifar10/test/bird/0177.png,1803
cifar10/test/bird/0163.png,1673
cifar10/test/bird/0605.png,6078
cifar10/test/bird/0349.png,3371
cifar10/test/bird/0375.png,3593
cifar10/test/bird/0413.png,3887
cifar10/test/bird/0407.png,3816
